Date,ASIANPAINT.NS,AXISBANK.NS,BAJFINANCE.NS,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,MARUTI.NS,NESTLEIND.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,ULTRACEMCO.NS,WIPRO.NS
2020-11-11,2091.51953125,606.6372680664062,424.83929443359375,700.524658203125,1334.322265625,2011.2113037109375,474.2161865234375,1009.0225830078125,152.66055297851562,1802.4044189453125,1007.6448364257812,6643.4775390625,1593.8822021484375,98.50286865234375,912.4215087890625,216.10023498535156,482.16815185546875,2512.655517578125,4723.24951171875,169.72068786621094
2020-11-12,2082.028564453125,597.7168579101562,427.7751770019531,699.3798217773438,1316.8026123046875,2068.731201171875,464.6158752441406,1004.7526245117188,154.88494873046875,1749.464111328125,1020.7225341796875,6623.6171875,1595.8870849609375,98.4249496459961,904.5636596679688,209.27212524414062,485.2171630859375,2496.997802734375,4745.0859375,169.13333129882812
2020-11-13,2089.841796875,608.3316040039062,435.5130310058594,702.2632446289062,1304.4188232421875,2062.360595703125,473.24151611328125,1010.5504760742188,154.14346313476562,1757.9886474609375,1000.0836181640625,6596.8779296875,1606.1053466796875,98.08734893798828,912.0559692382812,211.71731567382812,484.4549255371094,2483.722900390625,4797.61767578125,168.44808959960938
2020-11-14,2094.2998046875,611.1223754882812,435.38861083984375,704.298583984375,1314.882568359375,2064.578369140625,474.55731201171875,1018.8653564453125,155.37925720214844,1765.216796875,1007.4070434570312,6638.537109375,1607.298583984375,97.64585876464844,914.7514038085938,211.90187072753906,489.74298095703125,2496.343505859375,4805.89111328125,169.0843963623047
2020-11-17,2097.2236328125,626.7205810546875,446.65447998046875,691.1539306640625,1352.0819091796875,2055.046875,474.0699768066406,1010.10107421875,154.34947204589844,1791.238037109375,1028.046142578125,6763.70751953125,1621.1109619140625,97.02259826660156,910.6168823242188,221.6365203857422,493.93536376953125,2492.3232421875,4806.72265625,170.67514038085938
2020-11-18,2104.98876953125,634.19580078125,463.1502685546875,690.5603637695312,1352.32177734375,2012.10791015625,485.0348205566406,998.280517578125,151.63070678710938,1825.0858154296875,1092.0078125,6834.28466796875,1610.5870361328125,96.29544067382812,907.85302734375,232.5245819091797,488.79022216796875,2455.490478515625,4824.7880859375,169.01097106933594
2020-11-19,2072.345947265625,609.4778442382812,451.4862976074219,682.2918701171875,1319.346435546875,2010.833740234375,466.6138916015625,985.8756713867188,154.8025665283203,1820.8486328125,1078.7872314453125,6746.12353515625,1616.46240234375,98.58077239990234,901.4342651367188,221.22129821777344,483.40679931640625,2465.072509765625,4678.40478515625,167.68943786621094
2020-11-20,2076.995849609375,605.8399047851562,469.33056640625,694.7582397460938,1347.47412109375,2000.92431640625,468.02716064453125,991.8084106445312,157.93321228027344,1883.708740234375,1076.932861328125,6748.59375,1666.696044921875,99.64552307128906,867.7872924804688,223.98947143554688,479.50030517578125,2486.901611328125,4761.19189453125,169.50042724609375
2020-11-23,2095.88134765625,593.6303100585938,478.8448486328125,711.6764526367188,1338.7861328125,2009.559326171875,456.380126953125,1024.6182861328125,157.2329559326172,1892.13330078125,1070.798095703125,6769.81103515625,1697.8145751953125,101.15176391601562,891.1779174804688,220.25245666503906,488.6472473144531,2546.731201171875,4787.58056640625,174.17478942871094
2020-11-24,2116.63623046875,617.6008911132812,478.7652587890625,712.779052734375,1380.6412353515625,2035.9365234375,466.0778503417969,1024.79833984375,161.10507202148438,1919.1019287109375,1079.9761962890625,6935.138671875,1687.428955078125,101.02191162109375,897.2769165039062,225.0044403076172,495.602783203125,2544.673828125,4771.62109375,174.00347900390625
